production_id,production_time,shift,equipment_id,product_id,worker_id,production_qty
P021607,2026-05-22 08:01:00,주간,M04,PR03,W009,902
P021608,2026-06-23 06:55:00,야간,M02,PR01,W001,1243
P021609,2026-03-09 12:30:00,주간,M05,PR04,W005,1178
P021610,2026-01-02 11:45:00,주간,M02,PR05,W004,1002
P021611,2026-12-20 19:37:00,주간,M03,PR05,W006,978
P021612,2026-01-29 11:03:00,주간,M01,PR01,W009,1406
P021613,2026-01-13 21:41:00,야간,M04,PR02,W006,1083
P021614,2026-01-01 15:02:00,주간,M05,PR04,W003,1126
P021615,2026-05-15 12:18:00,주간,M01,PR05,W004,1462
P021616,2026-10-25 08:50:00,주간,M02,PR04,W003,1249
P021617,2026-10-26 05:20:00,야간,M05,PR04,W007,1233
P021618,2026-11-02 06:28:00,야간,M04,PR02,W010,918
P021619,2026-11-09 06:46:00,야간,M05,PR04,W004,1283
P021620,2026-08-17 15:01:00,주간,M01,PR05,W004,1277
P021621,2026-05-25 16:53:00,주간,M03,PR04,W002,864
P021622,2026-12-09 00:19:00,야간,M01,PR03,W008,1488
P021623,2026-12-13 16:41:00,주간,M04,PR01,W004,1094
P021624,2026-07-02 07:18:00,야간,M04,PR02,W005,1026
P021625,2026-11-05 08:47:00,주간,M02,PR01,W006,1233
P021626,2026-05-04 22:13:00,야간,M02,PR01,W006,1228
P021627,2026-11-27 10:33:00,주간,M02,PR05,W010,1224
P021628,2026-01-26 11:15:00,주간,M05,PR02,W006,1063
P021629,2026-08-14 04:16:00,야간,M01,PR05,W003,1494
P021630,2026-11-23 17:32:00,주간,M02,PR04,W002,1237
P021631,2026-10-24 07:56:00,야간,M04,PR05,W010,948
P021632,2026-03-04 09:10:00,주간,M03,PR04,W005,890
P021633,2026-04-19 22:33:00,야간,M03,PR04,W002,949
P021634,2026-02-05 23:59:00,야간,M01,PR02,W008,1366
P021635,2026-01-17 19:08:00,주간,M01,PR02,W001,1301
P021636,2026-09-19 11:14:00,주간,M01,PR02,W001,1332
P021637,2026-01-05 21:06:00,야간,M02,PR05,W002,1292
P021638,2026-01-03 21:33:00,야간,M03,PR02,W001,885
P021639,2026-02-24 01:02:00,야간,M04,PR04,W008,1004
P021640,2026-06-30 13:24:00,주간,M02,PR01,W004,1053
P021641,2026-12-13 21:17:00,야간,M01,PR01,W005,1207
P021642,2026-04-11 16:42:00,주간,M02,PR01,W002,1160
P021643,2026-05-29 06:30:00,야간,M03,PR01,W002,906
P021644,2026-01-08 01:39:00,야간,M05,PR02,W009,1161
P021645,2026-06-12 17:14:00,주간,M03,PR02,W004,883
P021646,2026-02-09 13:23:00,주간,M02,PR04,W006,1200
P021647,2026-01-13 00:57:00,야간,M02,PR05,W005,1056
P021648,2026-05-06 11:10:00,주간,M05,PR03,W007,1026
P021649,2026-11-13 08:09:00,주간,M01,PR03,W010,1309
P021650,2026-07-12 05:53:00,야간,M03,PR03,W001,877
P021651,2026-02-27 21:25:00,야간,M02,PR02,W001,1026
P021652,2026-10-16 11:18:00,주간,M02,PR03,W010,1250
P021653,2026-11-25 15:10:00,주간,M01,PR01,W005,1426
P021654,2026-12-19 16:55:00,주간,M03,PR04,W001,952
P021655,2026-03-28 14:23:00,주간,M02,PR02,W010,1033
P021656,2026-06-28 09:18:00,주간,M01,PR05,W001,1322
P021657,2026-10-13 03:34:00,야간,M01,PR04,W010,1261
P021658,2026-10-14 05:04:00,야간,M01,PR01,W005,1337
P021659,2026-10-24 14:01:00,주간,M03,PR02,W001,952
P021660,2026-09-29 08:48:00,주간,M05,PR03,W009,1158
P021661,2026-10-21 19:58:00,주간,M03,PR05,W004,885
P021662,2026-09-19 19:05:00,주간,M02,PR02,W010,1150
P021663,2026-07-06 14:47:00,주간,M02,PR04,W009,1118
P021664,2026-06-08 12:00:00,주간,M02,PR01,W010,1105
P021665,2026-03-18 09:24:00,주간,M01,PR02,W010,1201
P021666,2026-06-06 05:04:00,야간,M02,PR05,W001,1216
P021667,2026-04-27 11:28:00,주간,M04,PR05,W009,932
P021668,2026-05-01 13:21:00,주간,M01,PR05,W001,1325
P021669,2026-01-29 08:21:00,주간,M04,PR01,W003,978
P021670,2026-04-26 06:56:00,야간,M03,PR01,W006,912
P021671,2026-06-09 09:41:00,주간,M03,PR01,W005,913
P021672,2026-05-05 14:05:00,주간,M01,PR04,W008,1299
P021673,2026-04-24 15:04:00,주간,M03,PR05,W008,999
P021674,2026-07-31 17:10:00,주간,M02,PR04,W006,1059
P021675,2026-06-25 18:26:00,주간,M05,PR04,W006,1256
P021676,2026-08-01 20:51:00,야간,M03,PR03,W010,922
P021677,2026-06-18 19:45:00,주간,M01,PR01,W006,1439
P021678,2026-12-11 15:16:00,주간,M04,PR04,W003,990
P021679,2026-07-28 08:38:00,주간,M05,PR01,W004,1042
P021680,2026-01-03 02:29:00,야간,M01,PR05,W006,1457
P021681,2026-07-12 23:57:00,야간,M03,PR04,W007,962
P021682,2026-05-02 01:51:00,야간,M01,PR04,W009,1255
P021683,2026-06-06 11:52:00,주간,M05,PR05,W002,1179
P021684,2026-01-21 10:42:00,주간,M05,PR01,W010,1280
P021685,2026-08-16 12:10:00,주간,M05,PR01,W005,1025
P021686,2026-08-02 13:26:00,주간,M02,PR05,W006,1291
P021687,2026-05-27 10:12:00,주간,M02,PR01,W008,1116
P021688,2026-02-11 09:51:00,주간,M01,PR02,W002,1338
P021689,2026-08-05 03:46:00,야간,M02,PR04,W009,1000
P021690,2026-12-23 12:54:00,주간,M05,PR01,W003,1035
P021691,2026-09-17 10:10:00,주간,M03,PR01,W002,964
P021692,2026-03-31 08:10:00,주간,M05,PR05,W009,1202
P021693,2026-11-15 03:03:00,야간,M02,PR05,W008,1031
P021694,2026-11-12 15:04:00,주간,M04,PR01,W004,913
P021695,2026-03-04 08:43:00,주간,M02,PR05,W001,1088
P021696,2026-02-08 12:13:00,주간,M03,PR04,W006,931
P021697,2026-05-13 03:57:00,야간,M05,PR04,W007,1112
P021698,2026-07-30 09:06:00,주간,M01,PR05,W008,1381
P021699,2026-03-30 14:01:00,주간,M02,PR01,W005,1121
P021700,2026-06-09 04:13:00,야간,M04,PR05,W005,932
P021701,2026-01-07 20:58:00,야간,M03,PR01,W010,850
P021702,2026-08-15 12:12:00,주간,M05,PR05,W001,1133
P021703,2026-06-16 23:15:00,야간,M01,PR01,W007,1311
P021704,2026-12-15 11:05:00,주간,M01,PR05,W009,1362
P021705,2026-12-13 16:35:00,주간,M05,PR01,W002,1221
P021706,2026-12-27 14:20:00,주간,M04,PR04,W003,1098
P021707,2026-08-12 10:41:00,주간,M02,PR03,W009,1156
P021708,2026-07-27 23:32:00,야간,M03,PR05,W007,929
P021709,2026-03-13 09:48:00,주간,M01,PR02,W007,1465
P021710,2026-10-25 13:41:00,주간,M03,PR03,W009,950
P021711,2026-11-29 10:35:00,주간,M05,PR01,W005,1146
P021712,2026-12-06 18:54:00,주간,M03,PR03,W001,884
P021713,2026-03-08 00:50:00,야간,M05,PR03,W010,1175
P021714,2026-12-28 01:21:00,야간,M05,PR01,W004,1227
P021715,2026-07-14 11:07:00,주간,M04,PR04,W006,1053
P021716,2026-09-12 01:52:00,야간,M01,PR01,W005,1309
P021717,2026-06-17 01:10:00,야간,M03,PR05,W003,884
P021718,2026-07-11 03:47:00,야간,M04,PR03,W009,930
P021719,2026-05-13 12:45:00,주간,M01,PR02,W001,1299
P021720,2026-06-02 00:20:00,야간,M03,PR02,W004,958
P021721,2026-09-04 22:45:00,야간,M02,PR05,W004,1218
P021722,2026-12-16 19:16:00,주간,M02,PR03,W001,1298
P021723,2026-03-29 11:31:00,주간,M05,PR01,W009,1095
P021724,2026-07-02 12:16:00,주간,M01,PR03,W007,1489
P021725,2026-09-28 11:49:00,주간,M02,PR04,W003,1203
P021726,2026-03-26 06:50:00,야간,M02,PR04,W004,1115
P021727,2026-02-14 23:12:00,야간,M01,PR03,W006,1230
P021728,2026-10-02 13:18:00,주간,M02,PR03,W010,1228
P021729,2026-03-18 08:56:00,주간,M03,PR01,W003,907
P021730,2026-09-18 21:55:00,야간,M01,PR05,W002,1447
P021731,2026-03-21 22:59:00,야간,M01,PR05,W001,1346
P021732,2026-08-06 15:07:00,주간,M05,PR05,W009,1019
P021733,2026-07-11 08:12:00,주간,M05,PR05,W008,1257
P021734,2026-01-27 09:31:00,주간,M01,PR01,W005,1305
P021735,2026-08-07 14:51:00,주간,M04,PR04,W006,1021
P021736,2026-06-05 19:58:00,주간,M05,PR05,W010,1073
P021737,2026-02-20 18:07:00,주간,M03,PR04,W008,910
P021738,2026-02-27 02:50:00,야간,M02,PR01,W007,1264
P021739,2026-02-15 14:56:00,주간,M05,PR01,W009,1030
P021740,2026-03-13 22:07:00,야간,M05,PR01,W001,1053
P021741,2026-02-03 20:12:00,야간,M01,PR02,W003,1386
P021742,2026-11-28 03:37:00,야간,M04,PR05,W002,934
P021743,2026-02-19 19:56:00,주간,M01,PR01,W006,1261
P021744,2026-09-13 13:05:00,주간,M02,PR04,W007,1284
P021745,2026-03-23 10:06:00,주간,M04,PR02,W003,1028
P021746,2026-12-02 02:28:00,야간,M03,PR02,W007,904
P021747,2026-06-21 07:02:00,야간,M01,PR02,W003,1205
P021748,2026-05-14 15:23:00,주간,M05,PR04,W008,1184
P021749,2026-09-02 07:04:00,야간,M03,PR05,W008,859
P021750,2026-12-02 17:32:00,주간,M04,PR03,W005,1033
P021751,2026-08-07 10:34:00,주간,M02,PR03,W006,1034
P021752,2026-02-09 18:30:00,주간,M02,PR04,W001,1115
P021753,2026-05-13 14:35:00,주간,M01,PR01,W006,1368
P021754,2026-07-02 15:22:00,주간,M04,PR01,W007,1078
P021755,2026-04-02 23:44:00,야간,M04,PR02,W001,999
P021756,2026-07-20 22:46:00,야간,M05,PR05,W002,1150
P021757,2026-02-22 17:25:00,주간,M02,PR04,W002,1276
P021758,2026-04-24 23:46:00,야간,M01,PR03,W006,1240
P021759,2026-06-08 17:17:00,주간,M04,PR04,W005,1072
P021760,2026-03-30 00:33:00,야간,M04,PR04,W006,1052
P021761,2026-04-10 09:02:00,주간,M05,PR01,W008,1100
P021762,2026-04-13 21:12:00,야간,M04,PR02,W009,1051
P021763,2026-08-09 00:19:00,야간,M01,PR03,W002,1278
P021764,2026-06-23 11:51:00,주간,M02,PR05,W002,1238
P021765,2026-11-20 22:43:00,야간,M03,PR02,W006,864
P021766,2026-10-26 07:12:00,야간,M05,PR01,W010,1111
P021767,2026-02-26 12:16:00,주간,M04,PR04,W009,1067
P021768,2026-07-03 22:44:00,야간,M04,PR05,W007,956
P021769,2026-08-09 21:15:00,야간,M04,PR01,W001,1011
P021770,2026-05-08 13:33:00,주간,M01,PR02,W004,1338
P021771,2026-09-25 17:59:00,주간,M04,PR02,W002,902
P021772,2026-04-09 09:34:00,주간,M04,PR02,W006,1002
P021773,2026-07-26 05:04:00,야간,M05,PR03,W006,1034
P021774,2026-01-17 23:33:00,야간,M05,PR02,W008,1022
P021775,2026-06-10 04:45:00,야간,M05,PR01,W008,1260
P021776,2026-03-11 17:21:00,주간,M01,PR02,W007,1398
P021777,2026-01-16 03:10:00,야간,M03,PR01,W004,893
P021778,2026-07-11 06:27:00,야간,M02,PR03,W006,1215
P021779,2026-04-16 15:35:00,주간,M02,PR05,W008,1197
P021780,2026-01-28 20:58:00,야간,M05,PR02,W009,1206
P021781,2026-10-04 18:02:00,주간,M01,PR04,W006,1411
P021782,2026-06-07 11:24:00,주간,M05,PR05,W008,1064
P021783,2026-05-02 22:22:00,야간,M05,PR04,W007,1081
P021784,2026-12-03 09:23:00,주간,M04,PR03,W006,1034
P021785,2026-05-04 06:22:00,야간,M04,PR04,W009,905
P021786,2026-03-18 18:28:00,주간,M01,PR05,W001,1265
P021787,2026-08-23 06:49:00,야간,M03,PR03,W001,861
P021788,2026-03-25 04:12:00,야간,M02,PR04,W008,1086
P021789,2026-11-24 09:42:00,주간,M04,PR04,W001,1061
P021790,2026-06-29 20:39:00,야간,M05,PR03,W005,1169
P021791,2026-12-29 13:50:00,주간,M03,PR03,W006,997
P021792,2026-10-15 15:16:00,주간,M02,PR04,W010,1243
P021793,2026-12-29 16:19:00,주간,M02,PR05,W010,1196
P021794,2026-06-04 19:52:00,주간,M02,PR03,W005,1016
P021795,2026-04-21 23:39:00,야간,M04,PR02,W005,911
P021796,2026-08-11 03:07:00,야간,M04,PR01,W004,969
P021797,2026-04-25 20:16:00,야간,M05,PR05,W008,1293
P021798,2026-09-25 06:52:00,야간,M02,PR05,W001,1082
P021799,2026-02-10 01:21:00,야간,M01,PR03,W004,1214
P021800,2026-09-28 09:09:00,주간,M01,PR04,W005,1462
P021801,2026-03-07 18:17:00,주간,M05,PR02,W010,1145
P021802,2026-02-25 17:25:00,주간,M05,PR02,W002,1039
P021803,2026-02-17 04:37:00,야간,M01,PR04,W006,1380
P021804,2026-10-04 03:19:00,야간,M01,PR01,W003,1492
P021805,2026-10-30 23:11:00,야간,M01,PR01,W006,1435
P021806,2026-09-12 23:08:00,야간,M02,PR02,W003,1178
P021807,2026-10-16 18:36:00,주간,M01,PR02,W009,1421
P021808,2026-01-05 23:21:00,야간,M01,PR05,W004,1445
P021809,2026-05-17 14:51:00,주간,M05,PR02,W001,1035
P021810,2026-07-01 23:38:00,야간,M04,PR02,W010,1015
P021811,2026-05-25 14:49:00,주간,M03,PR03,W008,947
P021812,2026-10-19 08:47:00,주간,M02,PR05,W002,1052
P021813,2026-05-04 04:01:00,야간,M01,PR02,W009,1350
P021814,2026-03-27 02:25:00,야간,M01,PR02,W009,1269
P021815,2026-11-15 05:13:00,야간,M04,PR05,W002,988
P021816,2026-12-29 16:19:00,주간,M05,PR03,W006,1023
P021817,2026-01-19 14:58:00,주간,M03,PR05,W004,895
P021818,2026-03-30 13:02:00,주간,M03,PR02,W002,904
P021819,2026-10-02 04:00:00,야간,M03,PR02,W003,963
P021820,2026-06-03 10:30:00,주간,M04,PR04,W003,921
P021821,2026-08-13 22:34:00,야간,M02,PR03,W003,1289
P021822,2026-06-09 21:51:00,야간,M05,PR03,W005,1159
P021823,2026-04-21 03:49:00,야간,M01,PR01,W004,1445
P021824,2026-12-14 07:29:00,야간,M05,PR02,W010,1089
P021825,2026-06-27 04:56:00,야간,M05,PR01,W008,1074
P021826,2026-06-10 11:53:00,주간,M03,PR03,W002,857
P021827,2026-07-04 05:06:00,야간,M05,PR02,W006,1145
P021828,2026-08-04 10:38:00,주간,M04,PR03,W003,1033
P021829,2026-08-18 11:41:00,주간,M01,PR04,W005,1382
P021830,2026-04-24 08:52:00,주간,M02,PR04,W002,1122
P021831,2026-06-06 09:48:00,주간,M01,PR03,W010,1269
P021832,2026-09-13 22:02:00,야간,M02,PR04,W002,1121
P021833,2026-03-30 11:49:00,주간,M02,PR01,W002,1124
P021834,2026-02-21 06:36:00,야간,M05,PR05,W008,1055
P021835,2026-01-01 19:17:00,주간,M05,PR01,W002,1039
P021836,2026-09-10 10:32:00,주간,M02,PR03,W007,1279
P021837,2026-07-26 10:04:00,주간,M04,PR05,W006,939
P021838,2026-07-31 10:37:00,주간,M02,PR04,W004,1100
P021839,2026-01-15 06:51:00,야간,M03,PR05,W010,893
P021840,2026-07-10 03:30:00,야간,M02,PR04,W002,1126
P021841,2026-09-07 22:39:00,야간,M02,PR02,W004,1098
P021842,2026-01-18 19:23:00,주간,M02,PR05,W001,1024
P021843,2026-02-10 06:05:00,야간,M04,PR01,W005,908
P021844,2026-08-25 19:57:00,주간,M01,PR05,W007,1456
P021845,2026-06-06 12:15:00,주간,M02,PR01,W005,1254
P021846,2026-06-15 19:10:00,주간,M05,PR05,W007,1248
P021847,2026-02-14 14:28:00,주간,M01,PR03,W008,1341
P021848,2026-06-25 10:34:00,주간,M03,PR05,W010,970
P021849,2026-08-06 12:47:00,주간,M04,PR05,W006,1032
P021850,2026-08-16 17:47:00,주간,M02,PR02,W010,1236
P021851,2026-07-11 23:32:00,야간,M04,PR01,W005,1091
P021852,2026-04-21 02:37:00,야간,M04,PR02,W005,945
P021853,2026-04-11 16:00:00,주간,M05,PR04,W010,1148
P021854,2026-05-24 22:13:00,야간,M01,PR04,W004,1201
P021855,2026-01-09 21:09:00,야간,M04,PR03,W007,905
P021856,2026-12-05 21:13:00,야간,M02,PR04,W005,1139
P021857,2026-03-09 19:49:00,주간,M03,PR02,W007,851
P021858,2026-03-12 05:39:00,야간,M01,PR03,W006,1333
P021859,2026-08-24 12:40:00,주간,M01,PR02,W002,1227
P021860,2026-04-12 01:32:00,야간,M01,PR01,W008,1227
P021861,2026-02-19 12:47:00,주간,M02,PR05,W005,1223
P021862,2026-07-28 09:10:00,주간,M04,PR02,W001,1089
P021863,2026-08-06 19:27:00,주간,M02,PR02,W006,1174
P021864,2026-12-02 10:18:00,주간,M01,PR01,W001,1249
P021865,2026-04-02 16:51:00,주간,M01,PR01,W004,1388
P021866,2026-06-22 06:59:00,야간,M05,PR04,W009,1267
P021867,2026-10-16 21:40:00,야간,M05,PR02,W006,1227
P021868,2026-06-07 08:02:00,주간,M05,PR02,W004,1204
P021869,2026-09-29 04:12:00,야간,M01,PR03,W010,1366
P021870,2026-11-24 10:06:00,주간,M05,PR02,W001,1046
P021871,2026-04-05 08:37:00,주간,M03,PR04,W009,974
P021872,2026-08-31 15:57:00,주간,M01,PR04,W010,1267
P021873,2026-10-17 17:26:00,주간,M02,PR01,W010,1156
P021874,2026-12-12 01:54:00,야간,M03,PR03,W006,891
P021875,2026-11-07 20:42:00,야간,M05,PR01,W002,1139
P021876,2026-10-04 02:53:00,야간,M02,PR01,W002,1200
P021877,2026-02-22 15:31:00,주간,M04,PR04,W005,1081
P021878,2026-08-31 20:14:00,야간,M02,PR02,W003,1085
P021879,2026-06-15 03:31:00,야간,M04,PR05,W001,932
P021880,2026-10-19 22:25:00,야간,M05,PR03,W003,1267
P021881,2026-10-13 17:41:00,주간,M02,PR01,W009,1012
P021882,2026-08-09 17:31:00,주간,M04,PR05,W004,981
P021883,2026-03-23 23:15:00,야간,M05,PR05,W007,1142
P021884,2026-07-11 13:33:00,주간,M03,PR03,W009,998
P021885,2026-09-18 01:43:00,야간,M05,PR05,W006,1243
P021886,2026-07-09 23:09:00,야간,M03,PR03,W001,940
P021887,2026-04-26 06:27:00,야간,M04,PR04,W009,1098
P021888,2026-07-24 09:34:00,주간,M03,PR05,W009,948
P021889,2026-08-15 13:20:00,주간,M03,PR02,W009,958
P021890,2026-06-09 01:13:00,야간,M01,PR03,W003,1405
P021891,2026-05-21 18:56:00,주간,M02,PR03,W010,1089
P021892,2026-07-15 19:02:00,주간,M04,PR05,W004,1064
P021893,2026-11-25 01:57:00,야간,M03,PR02,W004,869
P021894,2026-07-19 16:44:00,주간,M03,PR04,W006,944
P021895,2026-07-26 04:05:00,야간,M01,PR01,W009,1292
P021896,2026-06-10 05:35:00,야간,M01,PR03,W001,1477
P021897,2026-04-17 16:49:00,주간,M05,PR05,W003,1199
P021898,2026-12-28 22:45:00,야간,M04,PR03,W004,917
P021899,2026-09-25 18:49:00,주간,M01,PR03,W010,1265
P021900,2026-02-15 10:21:00,주간,M05,PR04,W005,1254
P021901,2026-01-21 09:58:00,주간,M01,PR01,W004,1494
P021902,2026-07-22 08:27:00,주간,M04,PR04,W006,904
P021903,2026-10-23 20:56:00,야간,M01,PR01,W001,1464
P021904,2026-10-07 18:45:00,주간,M04,PR01,W002,1013
P021905,2026-08-28 14:34:00,주간,M01,PR04,W004,1260
P021906,2026-12-13 21:12:00,야간,M02,PR04,W002,1020
P021907,2026-10-21 16:11:00,주간,M03,PR01,W001,910
P021908,2026-09-24 11:49:00,주간,M01,PR01,W010,1306
P021909,2026-06-02 15:05:00,주간,M01,PR03,W002,1265
P021910,2026-10-09 21:02:00,야간,M05,PR04,W001,1003
P021911,2026-04-07 01:56:00,야간,M05,PR04,W007,1077
P021912,2026-10-13 08:02:00,주간,M04,PR02,W008,1026
P021913,2026-07-09 02:06:00,야간,M03,PR05,W008,875
P021914,2026-05-18 20:48:00,야간,M03,PR01,W005,889
P021915,2026-02-05 14:04:00,주간,M03,PR03,W001,982
P021916,2026-12-14 16:01:00,주간,M01,PR04,W007,1279
P021917,2026-10-19 13:06:00,주간,M04,PR05,W001,966
P021918,2026-11-16 23:24:00,야간,M04,PR03,W003,995
P021919,2026-07-09 15:29:00,주간,M02,PR01,W006,1023
P021920,2026-01-09 19:40:00,주간,M05,PR05,W005,1211
P021921,2026-02-21 04:24:00,야간,M05,PR03,W007,1184
P021922,2026-09-25 01:17:00,야간,M01,PR01,W002,1332
P021923,2026-01-19 15:32:00,주간,M03,PR02,W009,900
P021924,2026-10-13 20:58:00,야간,M01,PR04,W006,1270
P021925,2026-01-02 23:13:00,야간,M03,PR03,W001,914
P021926,2026-02-06 14:42:00,주간,M05,PR02,W001,1226
P021927,2026-10-12 03:09:00,야간,M04,PR02,W001,1024
P021928,2026-10-13 09:45:00,주간,M02,PR05,W004,1239
P021929,2026-01-23 14:58:00,주간,M04,PR03,W005,910
P021930,2026-07-08 20:44:00,야간,M04,PR04,W007,1072
P021931,2026-05-20 04:23:00,야간,M01,PR03,W003,1393
P021932,2026-01-15 21:59:00,야간,M04,PR02,W010,1066
P021933,2026-05-12 06:06:00,야간,M01,PR05,W009,1391
P021934,2026-03-10 08:40:00,주간,M02,PR05,W006,1097
P021935,2026-11-09 18:02:00,주간,M05,PR01,W008,1118
P021936,2026-07-01 21:33:00,야간,M04,PR02,W006,989
P021937,2026-12-20 18:52:00,주간,M02,PR05,W009,1237
P021938,2026-06-23 20:58:00,야간,M01,PR02,W009,1473
P021939,2026-01-12 21:05:00,야간,M02,PR02,W004,1115
P021940,2026-10-08 17:32:00,주간,M01,PR02,W008,1441
P021941,2026-10-09 05:08:00,야간,M01,PR02,W010,1261
P021942,2026-10-10 22:54:00,야간,M03,PR01,W001,884
P021943,2026-09-25 14:16:00,주간,M02,PR02,W007,1154
P021944,2026-12-05 11:35:00,주간,M04,PR01,W010,1051
P021945,2026-05-16 13:58:00,주간,M01,PR05,W006,1280
P021946,2026-11-13 20:07:00,야간,M01,PR02,W009,1209
P021947,2026-08-02 14:48:00,주간,M04,PR04,W006,909
P021948,2026-12-12 12:42:00,주간,M02,PR01,W010,1013
P021949,2026-07-02 02:47:00,야간,M05,PR04,W009,1003
P021950,2026-04-09 21:48:00,야간,M02,PR01,W004,1111
P021951,2026-09-01 10:53:00,주간,M05,PR02,W002,1191
P021952,2026-05-15 09:39:00,주간,M04,PR01,W010,1045
P021953,2026-12-30 13:36:00,주간,M05,PR05,W006,1069
P021954,2026-08-07 20:30:00,야간,M03,PR02,W009,942
P021955,2026-03-14 03:28:00,야간,M04,PR01,W010,945
P021956,2026-11-04 11:35:00,주간,M04,PR03,W005,1015
P021957,2026-02-22 11:41:00,주간,M05,PR04,W010,1241
P021958,2026-07-24 12:20:00,주간,M02,PR05,W001,1105
P021959,2026-09-26 03:18:00,야간,M01,PR05,W008,1207
P021960,2026-07-14 09:49:00,주간,M02,PR04,W004,1273
P021961,2026-04-16 09:05:00,주간,M03,PR03,W005,872
P021962,2026-08-06 21:06:00,야간,M03,PR05,W003,906
P021963,2026-01-25 09:02:00,주간,M02,PR03,W005,1004
P021964,2026-10-13 13:37:00,주간,M03,PR05,W010,928
P021965,2026-03-02 04:10:00,야간,M03,PR04,W001,895
P021966,2026-01-15 09:23:00,주간,M03,PR05,W005,928
P021967,2026-01-06 15:54:00,주간,M05,PR03,W003,1023
P021968,2026-03-05 08:38:00,주간,M03,PR01,W008,937
P021969,2026-10-30 23:12:00,야간,M05,PR05,W007,1050
P021970,2026-03-04 02:47:00,야간,M03,PR05,W001,932
P021971,2026-12-28 22:19:00,야간,M03,PR01,W009,942
P021972,2026-09-20 06:37:00,야간,M01,PR03,W008,1293
P021973,2026-12-28 22:14:00,야간,M01,PR04,W005,1432
P021974,2026-08-13 16:55:00,주간,M04,PR03,W007,917
P021975,2026-03-24 12:49:00,주간,M02,PR04,W007,1062
P021976,2026-05-27 22:34:00,야간,M03,PR01,W003,966
P021977,2026-03-12 21:06:00,야간,M02,PR01,W004,1292
P021978,2026-12-12 06:25:00,야간,M05,PR04,W003,1120
P021979,2026-02-22 21:07:00,야간,M04,PR03,W006,1020
P021980,2026-07-23 05:02:00,야간,M02,PR02,W010,1182
P021981,2026-03-04 00:30:00,야간,M01,PR01,W001,1388
P021982,2026-01-04 10:19:00,주간,M05,PR01,W005,1082
P021983,2026-09-08 05:35:00,야간,M02,PR02,W006,1277
P021984,2026-11-13 21:28:00,야간,M04,PR02,W009,1078
P021985,2026-05-19 17:16:00,주간,M01,PR04,W001,1272
P021986,2026-08-17 03:17:00,야간,M04,PR01,W005,1046
P021987,2026-02-01 23:19:00,야간,M04,PR04,W002,934
P021988,2026-12-22 12:25:00,주간,M01,PR05,W003,1450
P021989,2026-07-12 05:32:00,야간,M04,PR05,W002,1019
P021990,2026-07-01 09:44:00,주간,M02,PR05,W007,1289
P021991,2026-03-25 04:58:00,야간,M03,PR01,W010,868
P021992,2026-05-09 00:22:00,야간,M03,PR03,W003,944
P021993,2026-08-06 23:13:00,야간,M04,PR04,W001,1081
P021994,2026-12-27 20:30:00,야간,M04,PR02,W008,1000
P021995,2026-05-13 23:22:00,야간,M01,PR01,W006,1428
P021996,2026-07-31 10:15:00,주간,M01,PR02,W004,1427
P021997,2026-05-24 10:44:00,주간,M01,PR04,W006,1396
P021998,2026-04-08 12:23:00,주간,M03,PR02,W004,878
P021999,2026-10-10 09:26:00,주간,M03,PR04,W002,958
P022000,2026-07-17 07:19:00,야간,M01,PR01,W002,1316
P022001,2026-07-06 23:08:00,야간,M03,PR01,W005,981
P022002,2026-05-25 21:36:00,야간,M01,PR02,W001,1275
