quality_id,production_id,inspection_time,inspector,inspection_result,defect_type,defect_qty,defect_rate,defect_cause
Q021781,P021781,2026-10-04 18:28:00,검사원C,합격,없음,0,0.0,정상
Q021782,P021782,2026-06-07 12:13:00,검사원C,합격,없음,0,0.0,정상
Q021783,P021783,2026-05-02 22:51:00,검사원C,불합격,스크래치,9,0.83,설비 마모
Q021784,P021784,2026-12-03 10:05:00,검사원A,합격,없음,0,0.0,정상
Q021785,P021785,2026-05-04 07:18:00,검사원C,합격,없음,0,0.0,정상
Q021786,P021786,2026-03-18 19:07:00,검사원C,합격,없음,0,0.0,정상
Q021787,P021787,2026-08-23 07:24:00,검사원C,합격,없음,0,0.0,정상
Q021788,P021788,2026-03-25 04:33:00,검사원C,합격,없음,0,0.0,정상
Q021789,P021789,2026-11-24 10:32:00,검사원B,합격,없음,0,0.0,정상
Q021790,P021790,2026-06-29 21:23:00,검사원A,합격,없음,0,0.0,정상
Q021791,P021791,2026-12-29 14:42:00,검사원A,합격,없음,0,0.0,정상
Q021792,P021792,2026-10-15 15:53:00,검사원B,합격,없음,0,0.0,정상
Q021793,P021793,2026-12-29 16:40:00,검사원C,합격,없음,0,0.0,정상
Q021794,P021794,2026-06-04 20:22:00,검사원A,합격,없음,0,0.0,정상
Q021795,P021795,2026-04-22 00:37:00,검사원C,합격,없음,0,0.0,정상
Q021796,P021796,2026-08-11 03:27:00,검사원A,합격,없음,0,0.0,정상
Q021797,P021797,2026-04-25 20:45:00,검사원B,합격,없음,0,0.0,정상
Q021798,P021798,2026-09-25 07:20:00,검사원A,합격,없음,0,0.0,정상
Q021799,P021799,2026-02-10 01:51:00,검사원A,합격,없음,0,0.0,정상
Q021800,P021800,2026-09-28 09:40:00,검사원C,합격,없음,0,0.0,정상
Q021801,P021801,2026-03-07 18:44:00,검사원A,합격,없음,0,0.0,정상
Q021802,P021802,2026-02-25 17:47:00,검사원A,합격,없음,0,0.0,정상
Q021803,P021803,2026-02-17 05:11:00,검사원B,합격,없음,0,0.0,정상
Q021804,P021804,2026-10-04 03:57:00,검사원A,합격,없음,0,0.0,정상
Q021805,P021805,2026-10-31 00:06:00,검사원C,합격,없음,0,0.0,정상
Q021806,P021806,2026-09-12 23:49:00,검사원B,합격,없음,0,0.0,정상
Q021807,P021807,2026-10-16 19:26:00,검사원A,합격,없음,0,0.0,정상
Q021808,P021808,2026-01-06 00:08:00,검사원A,합격,없음,0,0.0,정상
Q021809,P021809,2026-05-17 15:48:00,검사원B,합격,없음,0,0.0,정상
Q021810,P021810,2026-07-02 00:11:00,검사원C,합격,없음,0,0.0,정상
Q021811,P021811,2026-05-25 15:42:00,검사원B,합격,없음,0,0.0,정상
Q021812,P021812,2026-10-19 09:30:00,검사원B,합격,없음,0,0.0,정상
Q021813,P021813,2026-05-04 04:54:00,검사원A,합격,없음,0,0.0,정상
Q021814,P021814,2026-03-27 03:09:00,검사원A,합격,없음,0,0.0,정상
Q021815,P021815,2026-11-15 05:50:00,검사원A,합격,없음,0,0.0,정상
Q021816,P021816,2026-12-29 17:00:00,검사원A,합격,없음,0,0.0,정상
Q021817,P021817,2026-01-19 15:56:00,검사원B,합격,없음,0,0.0,정상
Q021818,P021818,2026-03-30 13:29:00,검사원A,불합격,스크래치,22,2.43,설비 마모
Q021819,P021819,2026-10-02 04:29:00,검사원C,합격,없음,0,0.0,정상
Q021820,P021820,2026-06-03 11:14:00,검사원C,합격,없음,0,0.0,정상
Q021821,P021821,2026-08-13 23:21:00,검사원A,합격,없음,0,0.0,정상
Q021822,P021822,2026-06-09 22:20:00,검사원A,합격,없음,0,0.0,정상
Q021823,P021823,2026-04-21 04:19:00,검사원B,합격,없음,0,0.0,정상
Q021824,P021824,2026-12-14 07:57:00,검사원A,합격,없음,0,0.0,정상
Q021825,P021825,2026-06-27 05:41:00,검사원C,합격,없음,0,0.0,정상
Q021826,P021826,2026-06-10 12:28:00,검사원A,합격,없음,0,0.0,정상
Q021827,P021827,2026-07-04 05:47:00,검사원A,합격,없음,0,0.0,정상
Q021828,P021828,2026-08-04 10:59:00,검사원A,합격,없음,0,0.0,정상
Q021829,P021829,2026-08-18 12:24:00,검사원B,합격,없음,0,0.0,정상
Q021830,P021830,2026-04-24 09:50:00,검사원A,합격,없음,0,0.0,정상
Q021831,P021831,2026-06-06 10:22:00,검사원B,합격,없음,0,0.0,정상
Q021832,P021832,2026-09-13 22:55:00,검사원C,합격,없음,0,0.0,정상
Q021833,P021833,2026-03-30 12:49:00,검사원C,합격,없음,0,0.0,정상
Q021834,P021834,2026-02-21 07:11:00,검사원C,합격,없음,0,0.0,정상
Q021835,P021835,2026-01-01 19:56:00,검사원A,합격,없음,0,0.0,정상
Q021836,P021836,2026-09-10 11:02:00,검사원C,합격,없음,0,0.0,정상
Q021837,P021837,2026-07-26 10:40:00,검사원C,합격,없음,0,0.0,정상
Q021838,P021838,2026-07-31 11:16:00,검사원C,합격,없음,0,0.0,정상
Q021839,P021839,2026-01-15 07:51:00,검사원B,합격,없음,0,0.0,정상
Q021840,P021840,2026-07-10 04:09:00,검사원B,합격,없음,0,0.0,정상
Q021841,P021841,2026-09-07 23:08:00,검사원B,합격,없음,0,0.0,정상
Q021842,P021842,2026-01-18 20:15:00,검사원C,합격,없음,0,0.0,정상
Q021843,P021843,2026-02-10 06:25:00,검사원A,합격,없음,0,0.0,정상
Q021844,P021844,2026-08-25 20:50:00,검사원A,합격,없음,0,0.0,정상
Q021845,P021845,2026-06-06 13:08:00,검사원C,합격,없음,0,0.0,정상
Q021846,P021846,2026-06-15 20:05:00,검사원A,합격,없음,0,0.0,정상
Q021847,P021847,2026-02-14 15:28:00,검사원B,합격,없음,0,0.0,정상
Q021848,P021848,2026-06-25 11:01:00,검사원B,합격,없음,0,0.0,정상
Q021849,P021849,2026-08-06 13:20:00,검사원B,합격,없음,0,0.0,정상
Q021850,P021850,2026-08-16 18:14:00,검사원C,합격,없음,0,0.0,정상
Q021851,P021851,2026-07-11 23:53:00,검사원C,합격,없음,0,0.0,정상
Q021852,P021852,2026-04-21 03:17:00,검사원B,합격,없음,0,0.0,정상
Q021853,P021853,2026-04-11 16:59:00,검사원B,합격,없음,0,0.0,정상
Q021854,P021854,2026-05-24 23:03:00,검사원A,합격,없음,0,0.0,정상
Q021855,P021855,2026-01-09 21:37:00,검사원C,합격,없음,0,0.0,정상
Q021856,P021856,2026-12-05 22:13:00,검사원B,합격,없음,0,0.0,정상
Q021857,P021857,2026-03-09 20:12:00,검사원B,불합격,스크래치,19,2.23,설비 마모
Q021858,P021858,2026-03-12 06:13:00,검사원A,합격,없음,0,0.0,정상
Q021859,P021859,2026-08-24 13:37:00,검사원A,합격,없음,0,0.0,정상
Q021860,P021860,2026-04-12 01:58:00,검사원A,합격,없음,0,0.0,정상
Q021861,P021861,2026-02-19 13:30:00,검사원A,합격,없음,0,0.0,정상
Q021862,P021862,2026-07-28 09:55:00,검사원B,합격,없음,0,0.0,정상
Q021863,P021863,2026-08-06 20:22:00,검사원C,합격,없음,0,0.0,정상
Q021864,P021864,2026-12-02 10:43:00,검사원C,합격,없음,0,0.0,정상
Q021865,P021865,2026-04-02 17:36:00,검사원B,합격,없음,0,0.0,정상
Q021866,P021866,2026-06-22 07:19:00,검사원C,합격,없음,0,0.0,정상
Q021867,P021867,2026-10-16 22:35:00,검사원B,합격,없음,0,0.0,정상
Q021868,P021868,2026-06-07 08:34:00,검사원B,합격,없음,0,0.0,정상
Q021869,P021869,2026-09-29 04:33:00,검사원B,합격,없음,0,0.0,정상
Q021870,P021870,2026-11-24 10:52:00,검사원A,합격,없음,0,0.0,정상
Q021871,P021871,2026-04-05 09:26:00,검사원C,합격,없음,0,0.0,정상
Q021872,P021872,2026-08-31 16:57:00,검사원C,합격,없음,0,0.0,정상
Q021873,P021873,2026-10-17 18:18:00,검사원B,합격,없음,0,0.0,정상
Q021874,P021874,2026-12-12 02:34:00,검사원A,합격,없음,0,0.0,정상
Q021875,P021875,2026-11-07 21:33:00,검사원C,합격,없음,0,0.0,정상
Q021876,P021876,2026-10-04 03:37:00,검사원C,합격,없음,0,0.0,정상
Q021877,P021877,2026-02-22 16:13:00,검사원A,합격,없음,0,0.0,정상
Q021878,P021878,2026-08-31 21:06:00,검사원C,합격,없음,0,0.0,정상
Q021879,P021879,2026-06-15 04:23:00,검사원B,합격,없음,0,0.0,정상
Q021880,P021880,2026-10-19 23:14:00,검사원B,합격,없음,0,0.0,정상
Q021881,P021881,2026-10-13 18:30:00,검사원A,합격,없음,0,0.0,정상
Q021882,P021882,2026-08-09 18:13:00,검사원B,불합격,균열,15,1.53,금형 이상
Q021883,P021883,2026-03-23 23:52:00,검사원C,합격,없음,0,0.0,정상
Q021884,P021884,2026-07-11 14:33:00,검사원B,불합격,스크래치,28,2.81,설비 마모
Q021885,P021885,2026-09-18 02:23:00,검사원B,합격,없음,0,0.0,정상
Q021886,P021886,2026-07-10 00:01:00,검사원A,불합격,스크래치,23,2.45,설비 마모
Q021887,P021887,2026-04-26 06:57:00,검사원A,합격,없음,0,0.0,정상
Q021888,P021888,2026-07-24 09:54:00,검사원B,불합격,스크래치,24,2.53,설비 마모
Q021889,P021889,2026-08-15 13:51:00,검사원A,합격,없음,0,0.0,정상
Q021890,P021890,2026-06-09 01:49:00,검사원A,합격,없음,0,0.0,정상
Q021891,P021891,2026-05-21 19:35:00,검사원B,합격,없음,0,0.0,정상
Q021892,P021892,2026-07-15 19:48:00,검사원B,합격,없음,0,0.0,정상
Q021893,P021893,2026-11-25 02:53:00,검사원B,합격,없음,0,0.0,정상
Q021894,P021894,2026-07-19 17:22:00,검사원A,합격,없음,0,0.0,정상
Q021895,P021895,2026-07-26 04:42:00,검사원B,합격,없음,0,0.0,정상
Q021896,P021896,2026-06-10 06:35:00,검사원A,합격,없음,0,0.0,정상
Q021897,P021897,2026-04-17 17:43:00,검사원C,합격,없음,0,0.0,정상
Q021898,P021898,2026-12-28 23:30:00,검사원A,합격,없음,0,0.0,정상
Q021899,P021899,2026-09-25 19:30:00,검사원B,합격,없음,0,0.0,정상
Q021900,P021900,2026-02-15 10:42:00,검사원B,합격,없음,0,0.0,정상
Q021901,P021901,2026-01-21 10:26:00,검사원B,합격,없음,0,0.0,정상
Q021902,P021902,2026-07-22 09:01:00,검사원C,합격,없음,0,0.0,정상
Q021903,P021903,2026-10-23 21:25:00,검사원A,합격,없음,0,0.0,정상
Q021904,P021904,2026-10-07 19:16:00,검사원A,합격,없음,0,0.0,정상
Q021905,P021905,2026-08-28 15:02:00,검사원A,합격,없음,0,0.0,정상
Q021906,P021906,2026-12-13 22:03:00,검사원B,합격,없음,0,0.0,정상
Q021907,P021907,2026-10-21 16:36:00,검사원B,합격,없음,0,0.0,정상
Q021908,P021908,2026-09-24 12:33:00,검사원C,합격,없음,0,0.0,정상
Q021909,P021909,2026-06-02 15:52:00,검사원C,합격,없음,0,0.0,정상
Q021910,P021910,2026-10-09 22:01:00,검사원C,합격,없음,0,0.0,정상
Q021911,P021911,2026-04-07 02:26:00,검사원C,합격,없음,0,0.0,정상
Q021912,P021912,2026-10-13 08:26:00,검사원A,불합격,변형,14,1.36,온도 이상
Q021913,P021913,2026-07-09 02:31:00,검사원B,합격,없음,0,0.0,정상
Q021914,P021914,2026-05-18 21:24:00,검사원B,불합격,스크래치,20,2.25,설비 마모
Q021915,P021915,2026-02-05 14:26:00,검사원C,합격,없음,0,0.0,정상
Q021916,P021916,2026-12-14 16:29:00,검사원B,합격,없음,0,0.0,정상
Q021917,P021917,2026-10-19 13:45:00,검사원A,합격,없음,0,0.0,정상
Q021918,P021918,2026-11-17 00:19:00,검사원B,합격,없음,0,0.0,정상
Q021919,P021919,2026-07-09 16:04:00,검사원C,합격,없음,0,0.0,정상
Q021920,P021920,2026-01-09 20:19:00,검사원C,합격,없음,0,0.0,정상
Q021921,P021921,2026-02-21 05:23:00,검사원B,합격,없음,0,0.0,정상
Q021922,P021922,2026-09-25 02:08:00,검사원B,합격,없음,0,0.0,정상
Q021923,P021923,2026-01-19 15:57:00,검사원B,합격,없음,0,0.0,정상
Q021924,P021924,2026-10-13 21:37:00,검사원C,합격,없음,0,0.0,정상
Q021925,P021925,2026-01-03 00:05:00,검사원B,합격,없음,0,0.0,정상
Q021926,P021926,2026-02-06 15:36:00,검사원B,합격,없음,0,0.0,정상
Q021927,P021927,2026-10-12 04:07:00,검사원B,합격,없음,0,0.0,정상
Q021928,P021928,2026-10-13 10:16:00,검사원B,합격,없음,0,0.0,정상
Q021929,P021929,2026-01-23 15:26:00,검사원C,합격,없음,0,0.0,정상
Q021930,P021930,2026-07-08 21:38:00,검사원B,합격,없음,0,0.0,정상
Q021931,P021931,2026-05-20 05:22:00,검사원A,합격,없음,0,0.0,정상
Q021932,P021932,2026-01-15 22:35:00,검사원A,합격,없음,0,0.0,정상
Q021933,P021933,2026-05-12 06:56:00,검사원B,합격,없음,0,0.0,정상
Q021934,P021934,2026-03-10 09:13:00,검사원C,합격,없음,0,0.0,정상
Q021935,P021935,2026-11-09 19:02:00,검사원B,합격,없음,0,0.0,정상
Q021936,P021936,2026-07-01 21:54:00,검사원C,합격,없음,0,0.0,정상
Q021937,P021937,2026-12-20 19:33:00,검사원A,합격,없음,0,0.0,정상
Q021938,P021938,2026-06-23 21:21:00,검사원C,합격,없음,0,0.0,정상
Q021939,P021939,2026-01-12 22:03:00,검사원B,합격,없음,0,0.0,정상
Q021940,P021940,2026-10-08 18:10:00,검사원A,합격,없음,0,0.0,정상
Q021941,P021941,2026-10-09 05:30:00,검사원A,합격,없음,0,0.0,정상
Q021942,P021942,2026-10-10 23:16:00,검사원B,합격,없음,0,0.0,정상
Q021943,P021943,2026-09-25 15:10:00,검사원C,합격,없음,0,0.0,정상
Q021944,P021944,2026-12-05 11:56:00,검사원A,합격,없음,0,0.0,정상
Q021945,P021945,2026-05-16 14:32:00,검사원B,합격,없음,0,0.0,정상
Q021946,P021946,2026-11-13 20:59:00,검사원B,합격,없음,0,0.0,정상
Q021947,P021947,2026-08-02 15:27:00,검사원C,합격,없음,0,0.0,정상
Q021948,P021948,2026-12-12 13:33:00,검사원B,합격,없음,0,0.0,정상
Q021949,P021949,2026-07-02 03:20:00,검사원B,합격,없음,0,0.0,정상
Q021950,P021950,2026-04-09 22:43:00,검사원C,합격,없음,0,0.0,정상
Q021951,P021951,2026-09-01 11:19:00,검사원C,합격,없음,0,0.0,정상
Q021952,P021952,2026-05-15 10:05:00,검사원A,합격,없음,0,0.0,정상
Q021953,P021953,2026-12-30 13:59:00,검사원A,합격,없음,0,0.0,정상
Q021954,P021954,2026-08-07 21:28:00,검사원C,불합격,스크래치,19,2.02,설비 마모
Q021955,P021955,2026-03-14 04:26:00,검사원A,합격,없음,0,0.0,정상
Q021956,P021956,2026-11-04 12:13:00,검사원A,합격,없음,0,0.0,정상
Q021957,P021957,2026-02-22 12:09:00,검사원A,합격,없음,0,0.0,정상
Q021958,P021958,2026-07-24 13:17:00,검사원C,합격,없음,0,0.0,정상
Q021959,P021959,2026-09-26 04:08:00,검사원A,합격,없음,0,0.0,정상
Q021960,P021960,2026-07-14 10:49:00,검사원A,합격,없음,0,0.0,정상
Q021961,P021961,2026-04-16 09:57:00,검사원B,합격,없음,0,0.0,정상
Q021962,P021962,2026-08-06 21:46:00,검사원B,불합격,치수불량,18,1.99,설비 진동
Q021963,P021963,2026-01-25 10:00:00,검사원C,합격,없음,0,0.0,정상
Q021964,P021964,2026-10-13 14:14:00,검사원C,합격,없음,0,0.0,정상
Q021965,P021965,2026-03-02 04:33:00,검사원C,불합격,균열,21,2.35,금형 이상
Q021966,P021966,2026-01-15 09:58:00,검사원A,불합격,스크래치,15,1.62,설비 마모
Q021967,P021967,2026-01-06 16:26:00,검사원C,합격,없음,0,0.0,정상
Q021968,P021968,2026-03-05 09:09:00,검사원B,합격,없음,0,0.0,정상
Q021969,P021969,2026-10-30 23:53:00,검사원C,합격,없음,0,0.0,정상
Q021970,P021970,2026-03-04 03:12:00,검사원C,합격,없음,0,0.0,정상
Q021971,P021971,2026-12-28 23:08:00,검사원C,합격,없음,0,0.0,정상
Q021972,P021972,2026-09-20 07:16:00,검사원C,합격,없음,0,0.0,정상
Q021973,P021973,2026-12-28 22:35:00,검사원B,합격,없음,0,0.0,정상
Q021974,P021974,2026-08-13 17:53:00,검사원B,합격,없음,0,0.0,정상
Q021975,P021975,2026-03-24 13:35:00,검사원B,합격,없음,0,0.0,정상
Q021976,P021976,2026-05-27 22:54:00,검사원A,합격,없음,0,0.0,정상
Q021977,P021977,2026-03-12 22:03:00,검사원C,합격,없음,0,0.0,정상
Q021978,P021978,2026-12-12 06:45:00,검사원A,합격,없음,0,0.0,정상
Q021979,P021979,2026-02-22 21:30:00,검사원C,합격,없음,0,0.0,정상
Q021980,P021980,2026-07-23 05:29:00,검사원B,합격,없음,0,0.0,정상
Q021981,P021981,2026-03-04 00:54:00,검사원A,합격,없음,0,0.0,정상
Q021982,P021982,2026-01-04 11:19:00,검사원C,합격,없음,0,0.0,정상
Q021983,P021983,2026-09-08 06:10:00,검사원C,합격,없음,0,0.0,정상
Q021984,P021984,2026-11-13 21:49:00,검사원C,합격,없음,0,0.0,정상
Q021985,P021985,2026-05-19 17:50:00,검사원C,합격,없음,0,0.0,정상
Q021986,P021986,2026-08-17 04:09:00,검사원A,합격,없음,0,0.0,정상
Q021987,P021987,2026-02-01 23:44:00,검사원A,합격,없음,0,0.0,정상
Q021988,P021988,2026-12-22 13:18:00,검사원C,합격,없음,0,0.0,정상
Q021989,P021989,2026-07-12 06:16:00,검사원A,합격,없음,0,0.0,정상
Q021990,P021990,2026-07-01 10:14:00,검사원B,합격,없음,0,0.0,정상
Q021991,P021991,2026-03-25 05:22:00,검사원B,합격,없음,0,0.0,정상
Q021992,P021992,2026-05-09 01:01:00,검사원B,합격,없음,0,0.0,정상
Q021993,P021993,2026-08-06 23:46:00,검사원A,합격,없음,0,0.0,정상
Q021994,P021994,2026-12-27 21:13:00,검사원C,합격,없음,0,0.0,정상
Q021995,P021995,2026-05-13 23:55:00,검사원C,합격,없음,0,0.0,정상
Q021996,P021996,2026-07-31 11:05:00,검사원B,합격,없음,0,0.0,정상
Q021997,P021997,2026-05-24 11:34:00,검사원A,합격,없음,0,0.0,정상
Q021998,P021998,2026-04-08 13:18:00,검사원C,합격,없음,0,0.0,정상
Q021999,P021999,2026-10-10 09:57:00,검사원A,합격,없음,0,0.0,정상
Q022000,P022000,2026-07-17 07:49:00,검사원B,합격,없음,0,0.0,정상
Q022001,P022001,2026-07-06 23:53:00,검사원C,합격,없음,0,0.0,정상
Q022002,P022002,2026-05-25 22:01:00,검사원C,합격,없음,0,0.0,정상
Q022003,P022003,2026-03-31 11:10:00,검사원C,합격,없음,0,0.0,정상
Q022004,P022004,2026-10-08 11:18:00,검사원A,합격,없음,0,0.0,정상
Q022005,P022005,2026-07-22 04:11:00,검사원A,합격,없음,0,0.0,정상
Q022006,P022006,2026-06-10 01:58:00,검사원C,합격,없음,0,0.0,정상
Q022007,P022007,2026-04-26 17:14:00,검사원B,합격,없음,0,0.0,정상
Q022008,P022008,2026-05-26 21:09:00,검사원B,합격,없음,0,0.0,정상
Q022009,P022009,2026-03-09 04:17:00,검사원A,합격,없음,0,0.0,정상
Q022010,P022010,2026-03-22 14:14:00,검사원A,합격,없음,0,0.0,정상
Q022011,P022011,2026-06-06 19:25:00,검사원A,합격,없음,0,0.0,정상
Q022012,P022012,2026-12-09 10:26:00,검사원A,합격,없음,0,0.0,정상
Q022013,P022013,2026-04-26 23:14:00,검사원B,합격,없음,0,0.0,정상
Q022014,P022014,2026-10-18 23:55:00,검사원B,합격,없음,0,0.0,정상
Q022015,P022015,2026-01-26 15:44:00,검사원A,합격,없음,0,0.0,정상
Q022016,P022016,2026-09-17 18:43:00,검사원A,불합격,스크래치,18,1.97,설비 마모
Q022017,P022017,2026-04-18 18:30:00,검사원B,합격,없음,0,0.0,정상
Q022018,P022018,2026-06-25 16:03:00,검사원A,합격,없음,0,0.0,정상
Q022019,P022019,2026-04-24 01:31:00,검사원C,합격,없음,0,0.0,정상
Q022020,P022020,2026-08-10 13:34:00,검사원A,합격,없음,0,0.0,정상
Q022021,P022021,2026-12-03 19:10:00,검사원C,합격,없음,0,0.0,정상
Q022022,P022022,2026-11-19 22:00:00,검사원B,합격,없음,0,0.0,정상
Q022023,P022023,2026-12-23 09:51:00,검사원B,합격,없음,0,0.0,정상
Q022024,P022024,2026-09-09 11:37:00,검사원A,합격,없음,0,0.0,정상
Q022025,P022025,2026-01-22 12:08:00,검사원C,합격,없음,0,0.0,정상
Q022026,P022026,2026-10-01 17:43:00,검사원C,합격,없음,0,0.0,정상
Q022027,P022027,2026-01-13 16:44:00,검사원C,합격,없음,0,0.0,정상
Q022028,P022028,2026-02-20 11:36:00,검사원A,합격,없음,0,0.0,정상
Q022029,P022029,2026-08-31 20:31:00,검사원A,합격,없음,0,0.0,정상
Q022030,P022030,2026-10-23 18:17:00,검사원C,합격,없음,0,0.0,정상
Q022031,P022031,2026-04-27 05:09:00,검사원A,합격,없음,0,0.0,정상
Q022032,P022032,2026-08-07 14:23:00,검사원B,합격,없음,0,0.0,정상
Q022033,P022033,2026-01-06 19:40:00,검사원B,합격,없음,0,0.0,정상
Q022034,P022034,2026-06-17 17:26:00,검사원A,합격,없음,0,0.0,정상
Q022035,P022035,2026-05-01 00:57:00,검사원B,합격,없음,0,0.0,정상
Q022036,P022036,2026-10-28 15:55:00,검사원C,합격,없음,0,0.0,정상
Q022037,P022037,2026-01-05 23:00:00,검사원A,합격,없음,0,0.0,정상
Q022038,P022038,2026-06-21 21:39:00,검사원A,합격,없음,0,0.0,정상
Q022039,P022039,2026-01-17 14:30:00,검사원A,합격,없음,0,0.0,정상
Q022040,P022040,2026-03-08 02:36:00,검사원A,합격,없음,0,0.0,정상
Q022041,P022041,2026-08-10 11:24:00,검사원A,합격,없음,0,0.0,정상
Q022042,P022042,2026-11-08 22:34:00,검사원B,합격,없음,0,0.0,정상
Q022043,P022043,2026-03-12 06:13:00,검사원C,합격,없음,0,0.0,정상
